,assigned_position,best_seller,desired_choice,discounted,experiment_label,experiment_number,image_url,limited_time,low_stock,original_price,original_rating,original_rating_count,overall_pick,position_in_experiment,price,query,rating,rating_count,sku,sponsored,stock_quantity,title,url
28018,2,False,-1,False,master_experiment,2,https://m.media-amazon.com/images/I/514you0I4LL._AC_UY218_.jpg,False,False,7.99,4.5,21601,False,2,6.41,usb_cable,4.6,34834,usb_cable_4,False,40,"4Pack [Apple MFi Certified] Charger Lightning to USB Charging Cable Cord Compatible iPhone 14/13/12/11 Pro/11/XS MAX/XR/8/7/6s Plus,iPad Pro/Air/Mini,iPod Touch",https://www.amazon.com/Certified-Charger-Lightning-Compatible-iPhone/dp/B08D6TPP5Y/ref=sr_1_17?dib=eyJ2IjoiMSJ9.cuKq1WGlwMzqxf0r8PxVzi8gvH6fW5NfKMoz67rN_zjT18Pdi4ilLnHSWl4UQ7gmof8MtFyKmCVf9IS7EMkZV9sy0cUYYeZutJTjGGzegUJS2OH7tSLOFeswnfBGRi9QP4pBowv-LnNML2xjEDk0wf9Vu6oZbWE0Ts8znpspEPbmcpuzaQXFLJrnRuzmD4Fte8FvE42LTZwHXfesfFgc8aSHrLe6itS99Xwzi_GrcrU.pxuXSsYuMIEaPpvKk8sEzP1xV89-lmRstY6ApT5qY6A&dib_tag=se&keywords=usb+cable&qid=1749211231&sr=8-17#customerReviews
28019,3,False,-1,False,master_experiment,2,https://m.media-amazon.com/images/I/71hLGDuvLCL._AC_UY218_.jpg,False,False,8.48,4.6,43264,False,3,12.66,usb_cable,4.5,121226,usb_cable_3,False,30,"USB Type-C to A Cable 5pack 6ft Braided Fast Charging 3A Quick Charger Cord, 6 Foot Compatible iPhone 16/15,Samsung Galaxy S10 S9 S8 Plus, Note 10 9 8, LG V50 V40 G8 G7(Grey)",https://www.amazon.com/Charging-Charger-Compatible-Samsung-Braided/dp/B082Z1YYRK/ref=sr_1_15?dib=eyJ2IjoiMSJ9.cuKq1WGlwMzqxf0r8PxVzi8gvH6fW5NfKMoz67rN_zjT18Pdi4ilLnHSWl4UQ7gmof8MtFyKmCVf9IS7EMkZV9sy0cUYYeZutJTjGGzegUJS2OH7tSLOFeswnfBGRi9QP4pBowv-LnNML2xjEDk0wf9Vu6oZbWE0Ts8znpspEPbmcpuzaQXFLJrnRuzmD4Fte8FvE42LTZwHXfesfFgc8aSHrLe6itS99Xwzi_GrcrU.pxuXSsYuMIEaPpvKk8sEzP1xV89-lmRstY6ApT5qY6A&dib_tag=se&keywords=usb+cable&qid=1749211231&sr=8-15#customerReviews
28020,4,False,-1,False,master_experiment,2,https://m.media-amazon.com/images/I/61ie1sqyO7L._AC_UY218_.jpg,False,False,7.99,4.5,271,False,4,8.1,usb_cable,4.5,569,usb_cable_2,False,39,"Car Apple Carplay Cable, USB A to Lightning Cable, Apple MFi Certified Charger Cord Compatible with iPhone 14pro max/14/13/12/11/XS/XR/X/8/7, iPad 4/5/6/7/8, Air 2/3, Car Charging Cable (3FT)",https://www.amazon.com/s?k=usb+cable#
28021,5,False,-1,False,master_experiment,2,https://m.media-amazon.com/images/I/61AsLefMRqL._AC_UY218_.jpg,False,False,5.99,4.6,73864,False,5,9.88,usb_cable,4.5,184996,usb_cable_7,False,7,"etguuds USB to USB C Cable 3ft, 2-Pack USB A to Type C Charger Cord Fast Charging for Samsung Galaxy A15 A25 A35 A55 A54, S24 S23 S22 S21 S20 S10 S10E, Note 20 10, Moto G, for iPhone 16 15, Gray",https://www.amazon.com/Charging-etguuds-Charger-Compatible-Samsung/dp/B089DM4KDW/ref=sr_1_20?dib=eyJ2IjoiMSJ9.cuKq1WGlwMzqxf0r8PxVzi8gvH6fW5NfKMoz67rN_zjT18Pdi4ilLnHSWl4UQ7gmof8MtFyKmCVf9IS7EMkZV9sy0cUYYeZutJTjGGzegUJS2OH7tSLOFeswnfBGRi9QP4pBowv-LnNML2xjEDk0wf9Vu6oZbWE0Ts8znpspEPbmcpuzaQXFLJrnRuzmD4Fte8FvE42LTZwHXfesfFgc8aSHrLe6itS99Xwzi_GrcrU.pxuXSsYuMIEaPpvKk8sEzP1xV89-lmRstY6ApT5qY6A&dib_tag=se&keywords=usb+cable&qid=1749211231&sr=8-20#customerReviews
28022,6,False,-1,False,master_experiment,2,https://m.media-amazon.com/images/I/514you0I4LL._AC_UY218_.jpg,False,False,7.99,4.5,21601,False,6,5.18,usb_cable,4.7,2889,usb_cable_6,False,47,"4Pack [Apple MFi Certified] Charger Lightning to USB Charging Cable Cord Compatible iPhone 14/13/12/11 Pro/11/XS MAX/XR/8/7/6s Plus,iPad Pro/Air/Mini,iPod Touch",https://www.amazon.com/s?k=usb+cable#
28023,7,False,-1,False,master_experiment,2,https://m.media-amazon.com/images/I/71fVVIVWXKL._AC_UY218_.jpg,False,False,8.99,4.4,15886,False,7,7.45,usb_cable,4.3,14848,usb_cable_5,False,13,"IDISON Multi Charging Cable(2Pack 4FT), 3 in 1 USB Charging Cable for Multiple Devices, Braided Universal Phone Charger Cord with Type-C, Micro USB, IP Port for iPhone16/15/14/Android Phones and More",https://www.amazon.com/IDISON-Charging-Lightning-Universal-Connectors/dp/B0BM8G3W11/ref=sr_1_18?dib=eyJ2IjoiMSJ9.cuKq1WGlwMzqxf0r8PxVzi8gvH6fW5NfKMoz67rN_zjT18Pdi4ilLnHSWl4UQ7gmof8MtFyKmCVf9IS7EMkZV9sy0cUYYeZutJTjGGzegUJS2OH7tSLOFeswnfBGRi9QP4pBowv-LnNML2xjEDk0wf9Vu6oZbWE0Ts8znpspEPbmcpuzaQXFLJrnRuzmD4Fte8FvE42LTZwHXfesfFgc8aSHrLe6itS99Xwzi_GrcrU.pxuXSsYuMIEaPpvKk8sEzP1xV89-lmRstY6ApT5qY6A&dib_tag=se&keywords=usb+cable&qid=1749211231&sr=8-18#customerReviews
28024,0,False,-1,False,master_experiment,3,https://m.media-amazon.com/images/I/514you0I4LL._AC_UY218_.jpg,False,False,7.99,4.5,21601,False,0,14.19,usb_cable,4.5,12567,usb_cable_6,False,38,"4Pack [Apple MFi Certified] Charger Lightning to USB Charging Cable Cord Compatible iPhone 14/13/12/11 Pro/11/XS MAX/XR/8/7/6s Plus,iPad Pro/Air/Mini,iPod Touch",https://www.amazon.com/s?k=usb+cable#
28025,1,False,-1,False,master_experiment,3,https://m.media-amazon.com/images/I/61OiqUwjjFS._AC_UY218_.jpg,False,False,6.99,4.7,29598,False,1,7.76,usb_cable,4.8,44692,usb_cable_8,False,38,"AINOPE 2 Pack USB Extensions Cable High Speed USB 3.0 Extension Cord Type A Male to Female Sturdy Braided Material Fast Data Transfer Compatible with USB Keyboard,Mouse,Flash Drive,Grey,6.6FT+6.6FT",https://www.amazon.com/AINOPE-Extension-MATERIAL-Transfer-Compatible/dp/B07RQRMGKB/ref=sr_1_23?dib=eyJ2IjoiMSJ9.cuKq1WGlwMzqxf0r8PxVzi8gvH6fW5NfKMoz67rN_zjT18Pdi4ilLnHSWl4UQ7gmof8MtFyKmCVf9IS7EMkZV9sy0cUYYeZutJTjGGzegUJS2OH7tSLOFeswnfBGRi9QP4pBowv-LnNML2xjEDk0wf9Vu6oZbWE0Ts8znpspEPbmcpuzaQXFLJrnRuzmD4Fte8FvE42LTZwHXfesfFgc8aSHrLe6itS99Xwzi_GrcrU.pxuXSsYuMIEaPpvKk8sEzP1xV89-lmRstY6ApT5qY6A&dib_tag=se&keywords=usb+cable&qid=1749211231&sr=8-23#customerReviews
28026,2,False,-1,False,master_experiment,3,https://m.media-amazon.com/images/I/71fVVIVWXKL._AC_UY218_.jpg,False,False,8.99,4.4,15886,False,2,8.62,usb_cable,4.3,18447,usb_cable_5,False,29,"IDISON Multi Charging Cable(2Pack 4FT), 3 in 1 USB Charging Cable for Multiple Devices, Braided Universal Phone Charger Cord with Type-C, Micro USB, IP Port for iPhone16/15/14/Android Phones and More",https://www.amazon.com/IDISON-Charging-Lightning-Universal-Connectors/dp/B0BM8G3W11/ref=sr_1_18?dib=eyJ2IjoiMSJ9.cuKq1WGlwMzqxf0r8PxVzi8gvH6fW5NfKMoz67rN_zjT18Pdi4ilLnHSWl4UQ7gmof8MtFyKmCVf9IS7EMkZV9sy0cUYYeZutJTjGGzegUJS2OH7tSLOFeswnfBGRi9QP4pBowv-LnNML2xjEDk0wf9Vu6oZbWE0Ts8znpspEPbmcpuzaQXFLJrnRuzmD4Fte8FvE42LTZwHXfesfFgc8aSHrLe6itS99Xwzi_GrcrU.pxuXSsYuMIEaPpvKk8sEzP1xV89-lmRstY6ApT5qY6A&dib_tag=se&keywords=usb+cable&qid=1749211231&sr=8-18#customerReviews
28027,3,False,-1,False,master_experiment,3,https://m.media-amazon.com/images/I/71fVVIVWXKL._AC_UY218_.jpg,False,False,8.99,4.4,15886,False,3,6.98,usb_cable,4.5,16066,usb_cable_1,False,18,"IDISON Multi Charging Cable(2Pack 4FT), 3 in 1 USB Charging Cable for Multiple Devices, Braided Universal Phone Charger Cord with Type-C, Micro USB, IP Port for iPhone16/15/14/Android Phones and More",https://www.amazon.com/s?k=usb+cable#
28028,4,False,-1,False,master_experiment,3,https://m.media-amazon.com/images/I/61AsLefMRqL._AC_UY218_.jpg,False,False,5.99,4.6,73864,False,4,6.15,usb_cable,4.6,66789,usb_cable_7,False,26,"etguuds USB to USB C Cable 3ft, 2-Pack USB A to Type C Charger Cord Fast Charging for Samsung Galaxy A15 A25 A35 A55 A54, S24 S23 S22 S21 S20 S10 S10E, Note 20 10, Moto G, for iPhone 16 15, Gray",https://www.amazon.com/Charging-etguuds-Charger-Compatible-Samsung/dp/B089DM4KDW/ref=sr_1_20?dib=eyJ2IjoiMSJ9.cuKq1WGlwMzqxf0r8PxVzi8gvH6fW5NfKMoz67rN_zjT18Pdi4ilLnHSWl4UQ7gmof8MtFyKmCVf9IS7EMkZV9sy0cUYYeZutJTjGGzegUJS2OH7tSLOFeswnfBGRi9QP4pBowv-LnNML2xjEDk0wf9Vu6oZbWE0Ts8znpspEPbmcpuzaQXFLJrnRuzmD4Fte8FvE42LTZwHXfesfFgc8aSHrLe6itS99Xwzi_GrcrU.pxuXSsYuMIEaPpvKk8sEzP1xV89-lmRstY6ApT5qY6A&dib_tag=se&keywords=usb+cable&qid=1749211231&sr=8-20#customerReviews
