,assigned_position,best_seller,desired_choice,discounted,experiment_label,experiment_number,image_url,limited_time,low_stock,original_price,original_rating,original_rating_count,overall_pick,position_in_experiment,price,query,rating,rating_count,sku,sponsored,stock_quantity,title,url
4011,3,False,-1,False,master_experiment,1,https://m.media-amazon.com/images/I/71yxtCE+-7L._AC_UY218_.jpg,False,False,49.99,4.4,472,False,3,44.38,iphone_16_pro_cover,4.5,3855,iphone_sixteen_pro_cover_7,True,15,OtterBox iPhone 16 Pro Commuter Series Case - Black,https://www.amazon.com/OtterBox-iPhone-Pro-Commuter-Case/dp/B0DD6DH27Y/ref=sr_1_10?dib=eyJ2IjoiMSJ9.NYxDvS8pZfwNh6wQ3zZg4SFGzLztlW-Cevs7t6kfZhnjbxPB9xGb3oPBtxoPe54xM9qu9e8licCKpBfwKsJU8VZqy8xMDZ2cLz2k6IY1XttEC4gPJ_J5rX7KUDOSEilEWmbi9cltW3vDpA1sH9Z615sl1H1UGjf9DjAYn6C18jY5UDgH1V4WN7RqGL24vANAPO1OZhMBfi1XxcNHT5yKAkFpouwnfTyjwEg8WRNhhDc.0xtDx5-r8iISserHoDbm0-5abc1-m3Mf_qMMZbdw0sw&dib_tag=se&keywords=iphone+16+pro+cover&qid=1749210395&sr=8-10#customerReviews
4012,4,False,-1,False,master_experiment,1,https://m.media-amazon.com/images/I/71do3VPnFeL._AC_UY218_.jpg,False,False,14.99,4.4,2030,False,4,12.2,iphone_16_pro_cover,4.2,2289,iphone_sixteen_pro_cover_6,False,33,"DEERLAMN Case for iPhone 16 Pro with Slide Camera Cover+Screen Protector(2 Packs), Rotated Ring Kickstand Military Grade Shockproof Protective Cover-Olive Green",https://www.amazon.com/s?k=iphone+16+pro+cover#
4013,5,False,-1,False,master_experiment,1,https://m.media-amazon.com/images/I/611zyqg+WUL._AC_UY218_.jpg,False,False,7.99,4.5,15055,False,5,6.2,iphone_16_pro_cover,4.5,27907,iphone_sixteen_pro_cover_3,False,25,"SUPFINE Magnetic for iPhone 16 Pro Case (Compatible with MagSafe) (Military Grade Drop Protection) Slim Translucent Matte Shockproof with Anti-Fingerprint Phone Case,Black",https://www.amazon.com/SUPFINE-Compatible-Protection-Translucent-Anti-Fingerprint/dp/B0DPMMMLP7/ref=sr_1_3?dib=eyJ2IjoiMSJ9.NYxDvS8pZfwNh6wQ3zZg4SFGzLztlW-Cevs7t6kfZhnjbxPB9xGb3oPBtxoPe54xM9qu9e8licCKpBfwKsJU8VZqy8xMDZ2cLz2k6IY1XttEC4gPJ_J5rX7KUDOSEilEWmbi9cltW3vDpA1sH9Z615sl1H1UGjf9DjAYn6C18jY5UDgH1V4WN7RqGL24vANAPO1OZhMBfi1XxcNHT5yKAkFpouwnfTyjwEg8WRNhhDc.0xtDx5-r8iISserHoDbm0-5abc1-m3Mf_qMMZbdw0sw&dib_tag=se&keywords=iphone+16+pro+cover&qid=1749210395&sr=8-3#customerReviews
4014,6,False,-1,False,master_experiment,1,https://m.media-amazon.com/images/I/61rUKZmBrUL._AC_UY218_.jpg,False,False,9.99,4.6,10231,False,6,8.17,iphone_16_pro_cover,4.7,13812,iphone_sixteen_pro_cover_2,True,37,"LOVE 3000 Designed for iPhone 16 Pro Case, Premium Silicone with [Soft Anti-Scratch Microfiber Lining] Shockproof Protective Phone Case for Men Women Girls 6.3"", Stone",https://www.amazon.com/s?k=iphone+16+pro+cover#
4015,7,False,-1,False,master_experiment,1,https://m.media-amazon.com/images/I/71eAjduGZtL._AC_UY218_.jpg,False,False,9.99,4.6,128228,False,7,9.95,iphone_16_pro_cover,4.6,90157,iphone_sixteen_pro_cover_5,True,17,Mkeke for iPhone 16 Pro Case Clear [Not-Yellowing] [Military-Grade Drop Protection] Shockproof Protective Clear iPhone 16 Pro Case Phone Bumper for Apple 6.3 inch 2024,https://www.amazon.com/Mkeke-Not-Yellowing-Military-Grade-Protection-Shockproof/dp/B0DBL429HL/ref=sr_1_6?dib=eyJ2IjoiMSJ9.NYxDvS8pZfwNh6wQ3zZg4SFGzLztlW-Cevs7t6kfZhnjbxPB9xGb3oPBtxoPe54xM9qu9e8licCKpBfwKsJU8VZqy8xMDZ2cLz2k6IY1XttEC4gPJ_J5rX7KUDOSEilEWmbi9cltW3vDpA1sH9Z615sl1H1UGjf9DjAYn6C18jY5UDgH1V4WN7RqGL24vANAPO1OZhMBfi1XxcNHT5yKAkFpouwnfTyjwEg8WRNhhDc.0xtDx5-r8iISserHoDbm0-5abc1-m3Mf_qMMZbdw0sw&dib_tag=se&keywords=iphone+16+pro+cover&qid=1749210395&sr=8-6#customerReviews
4016,0,False,-1,False,master_experiment,2,https://m.media-amazon.com/images/I/71Kc1xX2l2L._AC_UY218_.jpg,False,False,12.99,4.6,109440,False,0,15.6,iphone_16_pro_cover,4.5,135842,iphone_sixteen_pro_cover_4,True,33,"ESR for iPhone 16 Pro Case, Camera Control, Compatible with MagSafe, Shockproof Military-Grade Protection, Magnetic Phone Case for iPhone 16 Pro, Classic Hybrid Case (HaloLock), Clear",https://www.amazon.com/ESR-iPhone-Compatible-Shockproof-Military-Grade/dp/B0DNDPV8QK/ref=sr_1_4?dib=eyJ2IjoiMSJ9.NYxDvS8pZfwNh6wQ3zZg4SFGzLztlW-Cevs7t6kfZhnjbxPB9xGb3oPBtxoPe54xM9qu9e8licCKpBfwKsJU8VZqy8xMDZ2cLz2k6IY1XttEC4gPJ_J5rX7KUDOSEilEWmbi9cltW3vDpA1sH9Z615sl1H1UGjf9DjAYn6C18jY5UDgH1V4WN7RqGL24vANAPO1OZhMBfi1XxcNHT5yKAkFpouwnfTyjwEg8WRNhhDc.0xtDx5-r8iISserHoDbm0-5abc1-m3Mf_qMMZbdw0sw&dib_tag=se&keywords=iphone+16+pro+cover&qid=1749210395&sr=8-4#customerReviews
4017,1,False,-1,False,master_experiment,2,https://m.media-amazon.com/images/I/61rUKZmBrUL._AC_UY218_.jpg,False,False,9.99,4.6,10231,False,1,10.13,iphone_16_pro_cover,4.5,1594,iphone_sixteen_pro_cover_2,True,41,"LOVE 3000 Designed for iPhone 16 Pro Case, Premium Silicone with [Soft Anti-Scratch Microfiber Lining] Shockproof Protective Phone Case for Men Women Girls 6.3"", Stone",https://www.amazon.com/s?k=iphone+16+pro+cover#
4018,2,False,-1,False,master_experiment,2,https://m.media-amazon.com/images/I/718bva-WIkL._AC_UY218_.jpg,False,False,9.99,4.7,14,False,2,7.79,iphone_16_pro_cover,4.8,9,iphone_sixteen_pro_cover_8,True,16,"Magnetic Case Designed for iPhone 16 Pro 6.3 Inch, Compatible with MagSafe, Wireless Slim Cute Shockproof Protective Cover for Women Girl - Clear Pink Castle",https://www.amazon.com/OCTT-Magnetic-Compatible-Shockproof-Protective/dp/B0F5W8DL9D/ref=sr_1_11?dib=eyJ2IjoiMSJ9.NYxDvS8pZfwNh6wQ3zZg4SFGzLztlW-Cevs7t6kfZhnjbxPB9xGb3oPBtxoPe54xM9qu9e8licCKpBfwKsJU8VZqy8xMDZ2cLz2k6IY1XttEC4gPJ_J5rX7KUDOSEilEWmbi9cltW3vDpA1sH9Z615sl1H1UGjf9DjAYn6C18jY5UDgH1V4WN7RqGL24vANAPO1OZhMBfi1XxcNHT5yKAkFpouwnfTyjwEg8WRNhhDc.0xtDx5-r8iISserHoDbm0-5abc1-m3Mf_qMMZbdw0sw&dib_tag=se&keywords=iphone+16+pro+cover&qid=1749210395&sr=8-11#customerReviews
4019,3,False,-1,False,master_experiment,2,https://m.media-amazon.com/images/I/71do3VPnFeL._AC_UY218_.jpg,False,False,14.99,4.4,2030,True,3,15.39,iphone_16_pro_cover,4.6,1778,iphone_sixteen_pro_cover_6,False,14,"DEERLAMN Case for iPhone 16 Pro with Slide Camera Cover+Screen Protector(2 Packs), Rotated Ring Kickstand Military Grade Shockproof Protective Cover-Olive Green",https://www.amazon.com/s?k=iphone+16+pro+cover#
4020,4,False,-1,False,master_experiment,2,https://m.media-amazon.com/images/I/71J7Vb3ng3L._AC_UY218_.jpg,False,False,16.95,4.3,108070,False,4,22.88,iphone_16_pro_cover,4.5,103877,iphone_sixteen_pro_cover_1,False,12,"Miracase Magnetic for iPhone 16 Pro Case Full-Body Phone with Built-in Glass Screen Protector, [Compatible with MagSafe] Military Drop Proof 16 Pro Cover Bumper 6.3 inch, Black",https://www.amazon.com/s?k=iphone+16+pro+cover#
4021,5,False,-1,False,master_experiment,2,https://m.media-amazon.com/images/I/611zyqg+WUL._AC_UY218_.jpg,False,False,7.99,4.5,15055,False,5,7.13,iphone_16_pro_cover,4.5,20857,iphone_sixteen_pro_cover_3,False,23,"SUPFINE Magnetic for iPhone 16 Pro Case (Compatible with MagSafe) (Military Grade Drop Protection) Slim Translucent Matte Shockproof with Anti-Fingerprint Phone Case,Black",https://www.amazon.com/SUPFINE-Compatible-Protection-Translucent-Anti-Fingerprint/dp/B0DPMMMLP7/ref=sr_1_3?dib=eyJ2IjoiMSJ9.NYxDvS8pZfwNh6wQ3zZg4SFGzLztlW-Cevs7t6kfZhnjbxPB9xGb3oPBtxoPe54xM9qu9e8licCKpBfwKsJU8VZqy8xMDZ2cLz2k6IY1XttEC4gPJ_J5rX7KUDOSEilEWmbi9cltW3vDpA1sH9Z615sl1H1UGjf9DjAYn6C18jY5UDgH1V4WN7RqGL24vANAPO1OZhMBfi1XxcNHT5yKAkFpouwnfTyjwEg8WRNhhDc.0xtDx5-r8iISserHoDbm0-5abc1-m3Mf_qMMZbdw0sw&dib_tag=se&keywords=iphone+16+pro+cover&qid=1749210395&sr=8-3#customerReviews
4022,6,False,-1,False,master_experiment,2,https://m.media-amazon.com/images/I/71yxtCE+-7L._AC_UY218_.jpg,False,False,49.99,4.4,472,False,6,44.66,iphone_16_pro_cover,4.5,61,iphone_sixteen_pro_cover_7,True,6,OtterBox iPhone 16 Pro Commuter Series Case - Black,https://www.amazon.com/OtterBox-iPhone-Pro-Commuter-Case/dp/B0DD6DH27Y/ref=sr_1_10?dib=eyJ2IjoiMSJ9.NYxDvS8pZfwNh6wQ3zZg4SFGzLztlW-Cevs7t6kfZhnjbxPB9xGb3oPBtxoPe54xM9qu9e8licCKpBfwKsJU8VZqy8xMDZ2cLz2k6IY1XttEC4gPJ_J5rX7KUDOSEilEWmbi9cltW3vDpA1sH9Z615sl1H1UGjf9DjAYn6C18jY5UDgH1V4WN7RqGL24vANAPO1OZhMBfi1XxcNHT5yKAkFpouwnfTyjwEg8WRNhhDc.0xtDx5-r8iISserHoDbm0-5abc1-m3Mf_qMMZbdw0sw&dib_tag=se&keywords=iphone+16+pro+cover&qid=1749210395&sr=8-10#customerReviews
4023,7,False,-1,False,master_experiment,2,https://m.media-amazon.com/images/I/71eAjduGZtL._AC_UY218_.jpg,False,False,9.99,4.6,128228,False,7,9.77,iphone_16_pro_cover,4.5,134298,iphone_sixteen_pro_cover_5,False,20,Mkeke for iPhone 16 Pro Case Clear [Not-Yellowing] [Military-Grade Drop Protection] Shockproof Protective Clear iPhone 16 Pro Case Phone Bumper for Apple 6.3 inch 2024,https://www.amazon.com/Mkeke-Not-Yellowing-Military-Grade-Protection-Shockproof/dp/B0DBL429HL/ref=sr_1_6?dib=eyJ2IjoiMSJ9.NYxDvS8pZfwNh6wQ3zZg4SFGzLztlW-Cevs7t6kfZhnjbxPB9xGb3oPBtxoPe54xM9qu9e8licCKpBfwKsJU8VZqy8xMDZ2cLz2k6IY1XttEC4gPJ_J5rX7KUDOSEilEWmbi9cltW3vDpA1sH9Z615sl1H1UGjf9DjAYn6C18jY5UDgH1V4WN7RqGL24vANAPO1OZhMBfi1XxcNHT5yKAkFpouwnfTyjwEg8WRNhhDc.0xtDx5-r8iISserHoDbm0-5abc1-m3Mf_qMMZbdw0sw&dib_tag=se&keywords=iphone+16+pro+cover&qid=1749210395&sr=8-6#customerReviews
4024,0,False,-1,False,master_experiment,3,https://m.media-amazon.com/images/I/71eAjduGZtL._AC_UY218_.jpg,False,False,9.99,4.6,128228,False,0,8.98,iphone_16_pro_cover,4.7,70170,iphone_sixteen_pro_cover_5,True,27,Mkeke for iPhone 16 Pro Case Clear [Not-Yellowing] [Military-Grade Drop Protection] Shockproof Protective Clear iPhone 16 Pro Case Phone Bumper for Apple 6.3 inch 2024,https://www.amazon.com/Mkeke-Not-Yellowing-Military-Grade-Protection-Shockproof/dp/B0DBL429HL/ref=sr_1_6?dib=eyJ2IjoiMSJ9.NYxDvS8pZfwNh6wQ3zZg4SFGzLztlW-Cevs7t6kfZhnjbxPB9xGb3oPBtxoPe54xM9qu9e8licCKpBfwKsJU8VZqy8xMDZ2cLz2k6IY1XttEC4gPJ_J5rX7KUDOSEilEWmbi9cltW3vDpA1sH9Z615sl1H1UGjf9DjAYn6C18jY5UDgH1V4WN7RqGL24vANAPO1OZhMBfi1XxcNHT5yKAkFpouwnfTyjwEg8WRNhhDc.0xtDx5-r8iISserHoDbm0-5abc1-m3Mf_qMMZbdw0sw&dib_tag=se&keywords=iphone+16+pro+cover&qid=1749210395&sr=8-6#customerReviews
4025,1,False,-1,False,master_experiment,3,https://m.media-amazon.com/images/I/61rUKZmBrUL._AC_UY218_.jpg,False,False,9.99,4.6,10231,False,1,5.92,iphone_16_pro_cover,4.7,1508,iphone_sixteen_pro_cover_2,False,33,"LOVE 3000 Designed for iPhone 16 Pro Case, Premium Silicone with [Soft Anti-Scratch Microfiber Lining] Shockproof Protective Phone Case for Men Women Girls 6.3"", Stone",https://www.amazon.com/s?k=iphone+16+pro+cover#
4026,2,False,-1,False,master_experiment,3,https://m.media-amazon.com/images/I/71Kc1xX2l2L._AC_UY218_.jpg,False,True,12.99,4.6,109440,False,2,10.86,iphone_16_pro_cover,4.7,312162,iphone_sixteen_pro_cover_4,False,1,"ESR for iPhone 16 Pro Case, Camera Control, Compatible with MagSafe, Shockproof Military-Grade Protection, Magnetic Phone Case for iPhone 16 Pro, Classic Hybrid Case (HaloLock), Clear",https://www.amazon.com/ESR-iPhone-Compatible-Shockproof-Military-Grade/dp/B0DNDPV8QK/ref=sr_1_4?dib=eyJ2IjoiMSJ9.NYxDvS8pZfwNh6wQ3zZg4SFGzLztlW-Cevs7t6kfZhnjbxPB9xGb3oPBtxoPe54xM9qu9e8licCKpBfwKsJU8VZqy8xMDZ2cLz2k6IY1XttEC4gPJ_J5rX7KUDOSEilEWmbi9cltW3vDpA1sH9Z615sl1H1UGjf9DjAYn6C18jY5UDgH1V4WN7RqGL24vANAPO1OZhMBfi1XxcNHT5yKAkFpouwnfTyjwEg8WRNhhDc.0xtDx5-r8iISserHoDbm0-5abc1-m3Mf_qMMZbdw0sw&dib_tag=se&keywords=iphone+16+pro+cover&qid=1749210395&sr=8-4#customerReviews
4027,3,False,-1,False,master_experiment,3,https://m.media-amazon.com/images/I/611zyqg+WUL._AC_UY218_.jpg,False,False,7.99,4.5,15055,False,3,6.7,iphone_16_pro_cover,4.6,57136,iphone_sixteen_pro_cover_3,False,12,"SUPFINE Magnetic for iPhone 16 Pro Case (Compatible with MagSafe) (Military Grade Drop Protection) Slim Translucent Matte Shockproof with Anti-Fingerprint Phone Case,Black",https://www.amazon.com/SUPFINE-Compatible-Protection-Translucent-Anti-Fingerprint/dp/B0DPMMMLP7/ref=sr_1_3?dib=eyJ2IjoiMSJ9.NYxDvS8pZfwNh6wQ3zZg4SFGzLztlW-Cevs7t6kfZhnjbxPB9xGb3oPBtxoPe54xM9qu9e8licCKpBfwKsJU8VZqy8xMDZ2cLz2k6IY1XttEC4gPJ_J5rX7KUDOSEilEWmbi9cltW3vDpA1sH9Z615sl1H1UGjf9DjAYn6C18jY5UDgH1V4WN7RqGL24vANAPO1OZhMBfi1XxcNHT5yKAkFpouwnfTyjwEg8WRNhhDc.0xtDx5-r8iISserHoDbm0-5abc1-m3Mf_qMMZbdw0sw&dib_tag=se&keywords=iphone+16+pro+cover&qid=1749210395&sr=8-3#customerReviews
4028,4,False,-1,False,master_experiment,3,https://m.media-amazon.com/images/I/71do3VPnFeL._AC_UY218_.jpg,False,False,14.99,4.4,2030,False,4,11.53,iphone_16_pro_cover,4.3,1666,iphone_sixteen_pro_cover_6,False,38,"DEERLAMN Case for iPhone 16 Pro with Slide Camera Cover+Screen Protector(2 Packs), Rotated Ring Kickstand Military Grade Shockproof Protective Cover-Olive Green",https://www.amazon.com/s?k=iphone+16+pro+cover#
4029,5,False,-1,False,master_experiment,3,https://m.media-amazon.com/images/I/71yxtCE+-7L._AC_UY218_.jpg,False,False,49.99,4.4,472,False,5,50.44,iphone_16_pro_cover,4.5,2783,iphone_sixteen_pro_cover_7,False,48,OtterBox iPhone 16 Pro Commuter Series Case - Black,https://www.amazon.com/OtterBox-iPhone-Pro-Commuter-Case/dp/B0DD6DH27Y/ref=sr_1_10?dib=eyJ2IjoiMSJ9.NYxDvS8pZfwNh6wQ3zZg4SFGzLztlW-Cevs7t6kfZhnjbxPB9xGb3oPBtxoPe54xM9qu9e8licCKpBfwKsJU8VZqy8xMDZ2cLz2k6IY1XttEC4gPJ_J5rX7KUDOSEilEWmbi9cltW3vDpA1sH9Z615sl1H1UGjf9DjAYn6C18jY5UDgH1V4WN7RqGL24vANAPO1OZhMBfi1XxcNHT5yKAkFpouwnfTyjwEg8WRNhhDc.0xtDx5-r8iISserHoDbm0-5abc1-m3Mf_qMMZbdw0sw&dib_tag=se&keywords=iphone+16+pro+cover&qid=1749210395&sr=8-10#customerReviews
